Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Aspect,Soil_Clay,Soil_Sand,Landslide_Probability,Risk_Class
46.33341453789939,11.307651372181276,574.0,21.0,11.625,27.3,-1.7,822.0,100.0,25.6,285.0,23.0,35.0,0.8485767235559875,HOCH
46.57356282312112,11.355977499842693,1151.0,34.0,8.795834,23.4,-2.9,687.0,91.0,38.7,184.0,15.0,49.0,0.679648987611921,HOCH
46.542999464422834,11.328247680633824,1163.0,22.0,8.604167,23.2,-3.0,651.0,87.0,39.9,194.0,15.0,47.0,0.7238956585826039,HOCH
46.94452006902365,11.378661593727273,1560.0,19.0,5.712501,19.8,-5.5,916.0,126.0,40.6,340.0,17.0,41.0,0.39913143147987656,MITTEL
46.623146051905536,11.51199615031822,1010.0,37.0,8.787499,23.6,-3.4,765.0,101.0,37.3,150.0,14.0,51.0,0.6887646507747668,HOCH
46.48020777168455,11.50337838596804,897.0,22.0,9.658334,24.8,-2.9,735.0,92.0,34.2,201.0,16.0,49.0,0.9169510037665605,HOCH
46.68193824552701,10.916725614609456,1884.0,43.0,5.15,18.4,-5.9,519.0,71.0,38.0,103.0,12.0,50.0,0.36268865953253376,MITTEL
46.71520152862446,11.9028489381328,1168.0,48.0,7.4708333,21.9,-4.7,818.0,116.0,39.9,58.0,11.0,48.0,0.39489839555564027,MITTEL
46.278591685425845,11.28441497185749,1263.0,16.0,7.883333,21.8,-3.3,536.0,70.0,40.5,204.0,20.0,39.0,0.3026173550852342,MITTEL
46.61926955856876,11.553090970041982,798.0,27.0,10.1375,25.5,-2.8,798.0,100.0,32.6,303.0,15.0,45.0,0.9333163898355717,HOCH
46.43799841700511,11.47776059362148,1116.0,23.0,8.833333,23.6,-3.1,683.0,88.0,37.5,207.0,16.0,44.0,0.7457248062745953,HOCH
46.60710453296572,11.139770722003448,611.0,18.0,10.7,26.0,-1.9,742.0,91.0,31.0,51.0,14.0,56.0,0.8405132993547513,HOCH
46.451371049023166,11.466460364625348,1268.0,34.0,8.2875,22.8,-3.2,656.0,87.0,39.8,214.0,15.0,48.0,0.5849163556177795,MITTEL
46.5587549670059,10.56120267449884,1559.0,21.0,5.308333,19.5,-6.8,467.0,63.0,39.9,263.0,11.0,49.0,0.45869209864327004,MITTEL
46.98609443925796,11.200891000363136,2547.0,41.0,-0.59999996,11.1,-10.5,1144.0,128.0,16.9,33.0,15.0,50.0,0.00396464657887407,NIEDRIG
46.35362342124306,11.61998250690712,1298.0,39.0,7.0833335,21.2,-4.4,746.0,99.0,40.5,91.0,13.0,46.0,0.5457616605677585,MITTEL
46.59495397592836,10.687466121493449,1787.0,25.0,5.141667,18.6,-6.2,429.0,58.0,39.2,357.0,14.0,48.0,0.3229425780640418,MITTEL
46.24583603047749,11.824582059701507,1683.0,34.0,5.9999995,19.5,-5.4,926.0,117.0,37.1,275.0,13.0,46.0,0.22251223947912505,NIEDRIG
46.37416179141298,10.897582234165078,1253.0,25.0,8.241668,23.2,-4.3,561.0,72.0,36.9,208.0,14.0,51.0,0.384363495794044,MITTEL
46.71624730492222,11.6551807383111,572.0,2.0,10.945834,26.6,-2.8,866.0,106.0,29.6,216.0,15.0,45.0,0.3937395752485368,MITTEL
46.46123281951834,11.308235643451416,238.0,1.0,12.987499,29.5,-1.3,885.0,112.0,26.2,90.0,17.0,44.0,0.3711264736623979,MITTEL
46.46196144119681,10.761364813828123,2454.0,14.0,-0.7874999,11.5,-11.1,526.0,59.0,16.6,220.0,18.0,42.0,0.0016172185009999682,NIEDRIG
46.53384191588461,11.656872113061226,1797.0,10.0,4.6583333,18.3,-6.4,869.0,116.0,36.3,129.0,17.0,43.0,0.28994214479231417,NIEDRIG
46.77088696922051,12.10856823426976,1285.0,19.0,7.254167,21.9,-5.2,812.0,117.0,39.3,109.0,14.0,47.0,0.35472778596714966,MITTEL
46.979319592164224,10.52532231202321,1375.0,35.0,5.933333,20.0,-6.0,833.0,113.0,32.3,226.0,9.0,51.0,0.3285477442462492,MITTEL
46.47188518655179,12.01218497689958,2164.0,19.0,3.3374996,15.8,-7.4,1213.0,150.0,30.1,259.0,17.0,43.0,0.13328223457510704,NIEDRIG
46.77323953248494,10.951224459607786,3048.0,38.0,-3.5125,7.5,-13.1,1207.0,121.0,13.6,164.0,19.0,40.0,0.002773576681349608,NIEDRIG
46.54068525962174,10.824701709863394,2524.0,36.0,-0.9875,10.7,-10.6,679.0,72.0,13.3,309.0,15.0,47.0,0.0007387915445532207,NIEDRIG
46.47753368964874,11.73940501018854,1447.0,9.0,5.883333,19.9,-5.6,847.0,114.0,40.4,60.0,13.0,47.0,0.3546580247465505,MITTEL
46.681266753230766,10.889359199766256,2645.0,39.0,-0.21250004,11.4,-9.9,784.0,88.0,16.4,75.0,18.0,47.0,0.0072998169923036,NIEDRIG
46.84635516033129,12.31359811525641,2251.0,28.0,1.2583333,13.6,-9.0,1405.0,163.0,21.4,39.0,15.0,44.0,0.014282614136085517,NIEDRIG
46.96694953930842,11.239431014854278,2979.0,25.0,-3.429166,7.5,-12.8,1462.0,146.0,13.6,244.0,20.0,44.0,0.002177781049102699,NIEDRIG
46.68345032742559,11.11113432249941,412.0,6.0,11.291667,26.8,-1.8,812.0,100.0,29.6,117.0,19.0,44.0,0.44189871353822235,MITTEL
46.488372787226666,10.585090462075447,2547.0,7.0,-1.3875002,10.6,-11.6,633.0,72.0,16.4,90.0,16.0,46.0,0.009536847330562506,NIEDRIG
46.658975991325846,11.89797322258725,1541.0,3.0,6.670833,20.8,-4.9,860.0,121.0,40.5,90.0,17.0,40.0,0.2800372819132216,NIEDRIG
46.44911181827963,11.635644817016583,2048.0,19.0,3.4374993,16.0,-7.1,910.0,119.0,34.9,74.0,16.0,44.0,0.14398341035245854,NIEDRIG
46.28878583742991,12.000590562068878,975.0,18.0,9.241668,24.1,-3.5,868.0,100.0,30.0,26.0,19.0,39.0,0.7734022826859607,HOCH
46.38760453149945,11.944581241260146,1631.0,37.0,6.066667,19.5,-5.1,991.0,126.0,36.4,268.0,14.0,48.0,0.274540751758121,NIEDRIG
46.38770538563338,10.526846067366812,2995.0,25.0,-3.341667,8.2,-13.0,842.0,83.0,11.8,288.0,17.0,47.0,0.008718063045679594,NIEDRIG
46.2883831357987,11.94275911374598,1156.0,33.0,7.4499993,21.6,-4.4,866.0,104.0,32.1,26.0,21.0,36.0,0.5016996464367577,MITTEL
46.91636794498638,10.717187472624373,2700.0,38.0,-0.8958332,11.6,-11.3,1055.0,116.0,15.3,97.0,17.0,44.0,0.020735535007594376,NIEDRIG
46.761761345611525,11.193931273083797,1300.0,15.0,7.9708333,22.6,-3.7,753.0,104.0,39.5,38.0,16.0,46.0,0.5122484586604144,MITTEL
46.73686365727773,11.864848947595284,1227.0,26.0,7.0458336,21.3,-4.6,845.0,121.0,41.4,68.0,10.0,48.0,0.6266391492015002,HOCH
46.5342119007035,11.550017989958278,1059.0,29.0,9.020833,24.2,-3.4,738.0,95.0,35.3,324.0,18.0,38.0,0.9112071145968166,HOCH
46.41726583965022,11.850119944391585,2470.0,18.0,1.0791668,12.8,-8.9,1171.0,139.0,26.1,87.0,17.0,44.0,0.013958327991795558,NIEDRIG
46.64547866386194,11.423893509141278,2206.0,21.0,2.1125,14.7,-8.1,780.0,97.0,26.2,68.0,15.0,44.0,0.05350523681396181,NIEDRIG
46.57910638775461,10.70787838472773,2305.0,51.0,2.4166667,15.2,-8.2,452.0,58.0,28.4,14.0,14.0,47.0,0.07564245257186272,NIEDRIG
46.60778439039109,12.1755560252858,2067.0,50.0,2.4041667,14.5,-7.9,1276.0,154.0,26.9,301.0,16.0,45.0,0.047919679946112355,NIEDRIG
46.95175455959729,11.451522287932038,1244.0,26.0,6.691667,21.2,-4.8,927.0,127.0,39.7,128.0,20.0,38.0,0.3829746532729736,MITTEL
46.391063000256246,11.50999656371568,1504.0,39.0,6.8374996,20.6,-4.2,666.0,90.0,41.6,2.0,17.0,40.0,0.6055064351681466,HOCH
46.460056778901766,10.644466469555196,2916.0,7.0,-2.675,9.1,-12.4,741.0,78.0,12.7,68.0,,,0.030285885717853688,NIEDRIG
46.72635550568744,12.146953631672767,1325.0,16.0,7.0875,21.7,-5.4,785.0,114.0,41.0,302.0,16.0,40.0,0.3896317876583328,MITTEL
46.92301912536469,11.684954641146897,1955.0,45.0,4.395833,17.9,-6.4,1046.0,142.0,35.4,139.0,15.0,46.0,0.3206855852836962,MITTEL
46.56093951650879,10.908991447002103,2198.0,22.0,1.3666668,13.7,-8.6,466.0,55.0,22.1,173.0,15.0,46.0,0.006926470768227192,NIEDRIG
46.872067457390166,11.509063737258552,1255.0,39.0,7.3250003,21.5,-4.0,875.0,122.0,40.6,170.0,13.0,53.0,0.5330780505693239,MITTEL
46.95116718494444,11.16677873598475,3341.0,15.0,-5.066666,5.4,-14.1,1584.0,162.0,15.1,154.0,,,0.0009444144759712782,NIEDRIG
46.56937397440089,10.92674616663212,2524.0,21.0,-0.07500017,11.6,-9.6,650.0,70.0,14.5,141.0,17.0,48.0,0.0,NIEDRIG
46.472018485288864,11.159805703792456,1429.0,22.0,7.183334,21.2,-4.1,511.0,69.0,43.4,145.0,18.0,40.0,0.3465540654366563,MITTEL
46.56165663549361,11.455592455741598,1382.0,17.0,7.2791667,21.4,-4.1,689.0,93.0,41.3,142.0,15.0,45.0,0.684597036234323,HOCH
46.49814987045324,10.724660392826546,2015.0,36.0,2.3333333,15.7,-8.9,359.0,47.0,33.2,310.0,14.0,48.0,0.025957824277799774,NIEDRIG
46.40356047514705,10.815214279350416,1484.0,33.0,5.991667,20.4,-6.1,424.0,58.0,41.8,30.0,10.0,50.0,0.4381920612774857,MITTEL
46.51885386362555,11.815132014162584,2740.0,26.0,-1.0083331,10.2,-10.5,1200.0,127.0,14.7,242.0,17.0,42.0,0.015175225170875667,NIEDRIG
46.42983842933063,12.30025161613931,1177.0,41.0,7.408333,21.9,-5.2,943.0,113.0,32.0,43.0,21.0,37.0,0.29941837889742784,NIEDRIG
47.02352096157448,10.77743347626783,2056.0,20.0,1.8708334,14.6,-8.9,940.0,113.0,22.1,225.0,13.0,48.0,0.012791234219194219,NIEDRIG
46.62951852750294,11.64037596733822,1295.0,43.0,7.9458327,22.4,-3.6,761.0,103.0,40.3,333.0,17.0,45.0,0.5182817097414745,MITTEL
46.50408390605219,10.562320836771509,3231.0,48.0,-4.0166664,6.8,-13.1,980.0,98.0,12.6,116.0,15.0,49.0,0.03156436176805482,NIEDRIG
46.34477039562012,10.94848763792339,1397.0,15.0,7.2041664,21.5,-4.6,448.0,60.0,41.9,328.0,18.0,43.0,0.27193798527872587,NIEDRIG
46.76438316178408,10.953150150667003,2610.0,25.0,-0.8624997,11.0,-11.0,868.0,96.0,16.0,204.0,20.0,43.0,0.0,NIEDRIG
46.42218032505918,11.19175502538742,1407.0,18.0,7.3875003,21.4,-3.9,515.0,69.0,43.2,216.0,13.0,47.0,0.2966598583196091,NIEDRIG
46.73268405655634,11.188255732870854,865.0,30.0,9.633333,24.8,-2.9,777.0,103.0,34.6,199.0,13.0,50.0,0.8445924309322398,HOCH
46.87922365732392,11.246301619639558,2324.0,37.0,1.8583335,14.4,-8.4,929.0,116.0,25.9,167.0,14.0,46.0,0.014981461619091986,NIEDRIG
46.48475138678288,12.062496421794163,2120.0,30.0,3.0125,15.5,-7.6,1246.0,153.0,31.0,77.0,17.0,39.0,0.12213781219507669,NIEDRIG
46.912591863850416,11.80165682600894,1499.0,42.0,5.808333,20.3,-5.9,977.0,139.0,40.0,40.0,11.0,47.0,0.4639741621688992,MITTEL
46.79543305407216,10.91235850932457,2817.0,35.0,-2.9458332,8.5,-12.8,1097.0,111.0,12.6,323.0,,,0.005900577594959723,NIEDRIG
46.74292442846475,10.924054575474216,2307.0,55.0,-0.24583352,11.6,-10.4,838.0,91.0,16.0,125.0,19.0,43.0,0.048269284543630074,NIEDRIG
46.54586747025967,12.259254641449076,1460.0,17.0,5.8250003,19.6,-5.8,978.0,128.0,36.1,207.0,11.0,51.0,0.39355182069151706,MITTEL
46.33890173933568,12.252161382279857,1456.0,26.0,6.320833,19.7,-4.9,1078.0,127.0,30.6,305.0,16.0,45.0,0.2841955321932663,NIEDRIG
46.783204471753926,11.513001363512275,2127.0,40.0,1.8208332,14.6,-8.5,959.0,121.0,27.4,122.0,15.0,44.0,0.019047876220840032,NIEDRIG
47.01112762819192,10.82767545167541,2634.0,29.0,-1.2541667,10.5,-11.2,1250.0,131.0,14.6,208.0,20.0,41.0,0.00032904884318766067,NIEDRIG
46.42193547906588,11.490940751773666,1119.0,13.0,9.245833,24.2,-3.0,712.0,89.0,35.2,262.0,14.0,45.0,0.7880309769755134,HOCH
46.93191352378753,11.54450167134401,1593.0,30.0,4.3958335,17.9,-6.5,966.0,130.0,35.5,245.0,11.0,47.0,0.36878498426659667,MITTEL
46.5073774582141,11.13448824594454,1470.0,8.0,6.7374997,20.6,-4.4,518.0,70.0,43.1,224.0,20.0,36.0,0.14504710857523306,NIEDRIG
46.55138767910523,12.101806258197849,1692.0,35.0,5.1249995,18.5,-6.0,1059.0,138.0,35.3,350.0,18.0,41.0,0.19281800193571882,NIEDRIG
46.29641764929711,11.70108841609881,1528.0,16.0,5.6791663,19.6,-5.8,810.0,105.0,39.2,267.0,13.0,51.0,0.3334528709338489,MITTEL
46.76187833950062,11.969069965474093,1430.0,33.0,6.379167,20.4,-5.0,882.0,125.0,39.7,297.0,13.0,46.0,0.33826293420231807,MITTEL
46.97767349262156,11.196669850665277,2867.0,32.0,-2.658333,8.4,-12.2,1350.0,138.0,13.9,0.0,,,0.01808498464029676,NIEDRIG
46.47248215838246,11.03143717819426,1304.0,32.0,7.6499996,22.1,-4.1,554.0,73.0,40.5,253.0,19.0,40.0,0.3623293156949155,MITTEL
47.0209081166421,11.339050882698466,1625.0,34.0,4.5458336,17.9,-6.3,970.0,135.0,37.0,35.0,10.0,46.0,0.39896164066473816,MITTEL
46.41827194739267,11.83226130290029,2559.0,27.0,0.22083318,11.7,-9.6,1116.0,130.0,23.3,257.0,16.0,43.0,0.00032904884318766067,NIEDRIG
46.74647407592275,11.896423580573304,1776.0,13.0,5.4250007,18.7,-5.4,981.0,134.0,37.0,304.0,14.0,49.0,0.23059569114354778,NIEDRIG
46.661242694950246,11.0765775766913,830.0,38.0,9.783334,24.8,-2.6,704.0,92.0,34.8,331.0,16.0,47.0,0.876529647713487,HOCH
46.4405190041372,11.188129829362122,1427.0,9.0,7.304167,21.3,-4.0,521.0,70.0,43.1,245.0,10.0,49.0,0.17254230076468152,NIEDRIG
46.95058647849459,11.41070387955298,1273.0,47.0,5.441667,19.5,-5.7,938.0,127.0,38.8,205.0,15.0,46.0,0.33512488960926845,MITTEL
46.62948515675595,11.986779669842534,2856.0,23.0,-0.4708332,10.9,-10.1,1287.0,139.0,16.4,146.0,17.0,43.0,0.014058353764843627,NIEDRIG
46.38484073368778,11.421503887468884,1431.0,14.0,7.2000003,21.3,-4.0,602.0,81.0,41.9,0.0,14.0,44.0,0.2834538759681313,NIEDRIG
46.84111931189471,11.570140163848873,1716.0,17.0,4.7083335,17.5,-5.6,926.0,124.0,35.0,45.0,10.0,52.0,0.29062847892368837,NIEDRIG
46.97793226190171,10.831706613880211,2762.0,43.0,-2.470833,9.1,-12.2,1346.0,134.0,14.5,177.0,17.0,49.0,0.01869610884018674,NIEDRIG
46.52405014864042,12.211273672745753,2373.0,53.0,2.3041668,14.4,-8.0,1308.0,153.0,25.8,123.0,18.0,42.0,0.0721853422999551,NIEDRIG
46.49268635852387,12.28271994002515,1756.0,19.0,2.7291667,14.9,-7.6,1372.0,156.0,25.0,155.0,16.0,43.0,0.11763963984861167,NIEDRIG
46.99636561981459,12.308119501539023,2387.0,17.0,1.5,14.1,-8.9,1395.0,170.0,23.8,248.0,17.0,45.0,0.006915256281025138,NIEDRIG
46.38139307800234,11.072157425741446,654.0,15.0,11.025001,26.7,-2.1,720.0,83.0,28.4,296.0,14.0,47.0,0.6015626225916476,HOCH
46.3643470001648,11.093147656646774,824.0,10.0,10.162499,25.7,-2.7,640.0,77.0,32.7,296.0,20.0,36.0,0.46792640136951197,MITTEL
46.90133381507904,11.238573136600191,2082.0,28.0,3.2291663,16.4,-7.5,873.0,116.0,33.7,324.0,15.0,48.0,0.11730501956511526,NIEDRIG
46.30679297532348,11.56650678467527,1728.0,53.0,5.170833,18.1,-5.2,764.0,100.0,38.3,232.0,17.0,42.0,0.2808572389291768,NIEDRIG
46.34094159968889,12.351874662627912,1657.0,14.0,6.1166663,19.5,-5.0,1109.0,128.0,28.4,285.0,12.0,49.0,0.23806851156128866,NIEDRIG
46.48616062558444,11.05269785676095,1823.0,6.0,4.733333,17.8,-5.9,400.0,55.0,42.1,251.0,9.0,51.0,0.2513484576843607,NIEDRIG
46.51556021231981,11.814131821560409,2512.0,30.0,0.10833339,11.6,-9.7,1158.0,130.0,20.0,297.0,17.0,40.0,0.00032904884318766067,NIEDRIG
46.5635427204338,11.05497837151207,881.0,23.0,9.099999,24.0,-2.8,649.0,84.0,36.2,13.0,15.0,46.0,0.6823592842014647,HOCH
46.95627036412641,12.121904596394687,2703.0,5.0,-0.9749999,10.9,-10.8,1491.0,160.0,15.0,30.0,17.0,45.0,0.02731849151876863,NIEDRIG
46.78812489383083,11.715921440193029,1419.0,24.0,7.75,22.2,-3.9,836.0,117.0,40.9,195.0,15.0,44.0,0.6387713052179634,HOCH
46.93508171052895,10.595452341648704,1695.0,14.0,4.483333,18.1,-7.1,775.0,101.0,29.9,242.0,10.0,47.0,0.29027054040812394,NIEDRIG
46.30425053944183,11.2028410537848,542.0,17.0,11.4875,26.9,-1.7,791.0,95.0,25.7,43.0,24.0,36.0,0.7825631773753713,HOCH
46.60000702763364,10.567727891336306,1304.0,21.0,8.212501,23.0,-4.3,578.0,78.0,36.9,331.0,16.0,42.0,0.39203192330445646,MITTEL
46.89713193179326,12.336516784544369,2160.0,27.0,2.3666668,15.2,-8.2,1331.0,163.0,26.1,77.0,17.0,42.0,0.033311152940191,NIEDRIG
46.26036077051401,10.968476477374985,1794.0,22.0,5.0083337,18.3,-5.9,289.0,41.0,47.4,305.0,17.0,43.0,0.2870067538941259,NIEDRIG
46.33057664076113,11.174058107362908,1573.0,29.0,6.8708324,20.4,-3.9,434.0,58.0,43.5,60.0,18.0,44.0,0.37342237263326716,MITTEL
46.44556522888381,12.048596118384513,1335.0,21.0,6.695833,21.0,-5.3,896.0,116.0,36.4,248.0,20.0,42.0,0.3418506407074526,MITTEL
46.55683599891462,10.863999548999391,2702.0,25.0,-2.0125,9.3,-11.3,801.0,83.0,12.6,342.0,15.0,48.0,0.022022066254587722,NIEDRIG
46.33510106528031,10.759231627298943,1865.0,22.0,4.7749996,18.0,-6.3,303.0,40.0,39.6,90.0,12.0,51.0,0.38478838736633936,MITTEL
46.2621377653802,11.83677889776268,2375.0,36.0,0.86666685,12.2,-8.9,1089.0,122.0,23.3,158.0,22.0,45.0,0.01432058692405995,NIEDRIG
46.5788158321836,11.006961839765474,2104.0,35.0,3.2708333,15.8,-6.8,449.0,59.0,33.2,336.0,13.0,46.0,0.1505326002652463,NIEDRIG
46.99559238662147,10.547922194390528,1922.0,41.0,2.841667,16.0,-8.3,945.0,117.0,23.3,92.0,14.0,46.0,0.10092134903990764,NIEDRIG
46.55492515670578,11.801958635621316,2303.0,23.0,2.2291667,14.5,-8.1,1093.0,134.0,26.8,170.0,18.0,41.0,0.045829137969879405,NIEDRIG
46.58150650210621,12.211926918362447,2729.0,68.0,-0.38333344,10.5,-9.9,1416.0,148.0,15.4,288.0,20.0,38.0,0.0585296659838854,NIEDRIG
46.374990311397376,10.676056349169006,1912.0,21.0,4.4083333,18.2,-7.4,350.0,47.0,40.7,90.0,14.0,46.0,0.4415127707333101,MITTEL
46.98939805726439,11.023981517718822,1765.0,44.0,5.0,18.7,-6.2,832.0,113.0,35.3,265.0,13.0,48.0,0.23223581765932,NIEDRIG
46.71630109409895,11.537135164197217,1979.0,28.0,2.9375,15.5,-7.2,911.0,118.0,31.0,8.0,12.0,48.0,0.1267465386827926,NIEDRIG
46.67994313520534,10.589744481359826,1452.0,31.0,7.7291675,22.1,-4.6,541.0,74.0,38.3,213.0,14.0,47.0,0.37047878802663264,MITTEL
46.24090882145418,11.91765638120764,2388.0,26.0,2.8,14.4,-7.1,1231.0,145.0,27.6,332.0,16.0,42.0,0.1031093823819552,NIEDRIG
46.47729670734878,10.676586852327551,2313.0,15.0,0.55,13.6,-10.2,422.0,51.0,23.6,111.0,17.0,45.0,0.0023091523127485173,NIEDRIG
46.30731638983179,11.387201665541712,1438.0,11.0,7.375,21.3,-3.7,566.0,74.0,41.4,75.0,12.0,47.0,0.26400577330252734,NIEDRIG
46.36729896409494,11.385888847321738,1454.0,12.0,6.745833,20.5,-4.2,566.0,75.0,41.1,147.0,15.0,44.0,0.2624500013691089,NIEDRIG
46.26770198670849,11.715565684530656,2450.0,16.0,1.9125,13.7,-8.0,944.0,112.0,28.1,36.0,16.0,44.0,0.06247344806116137,NIEDRIG
46.43708982233114,12.158570824289937,1828.0,35.0,5.1,18.2,-5.9,1098.0,139.0,34.8,50.0,15.0,42.0,0.2760118076731477,NIEDRIG
46.62988242543324,11.670847989960729,1400.0,36.0,7.108333,21.2,-4.1,786.0,108.0,41.2,329.0,13.0,45.0,0.5416342569692125,MITTEL
46.98095099064548,12.26555328954411,2652.0,25.0,-1.7625002,9.9,-11.5,1553.0,168.0,14.4,108.0,18.0,40.0,0.0,NIEDRIG
46.68745369380349,12.258706701179106,2252.0,47.0,1.4541668,13.1,-8.5,1356.0,155.0,21.7,355.0,16.0,44.0,0.016187587113479153,NIEDRIG
46.33172256048574,11.572688619438422,1800.0,32.0,4.983333,17.8,-5.6,792.0,105.0,39.1,13.0,14.0,42.0,0.27436829793750145,NIEDRIG
46.97873308140131,11.520796865504265,2241.0,12.0,2.0375001,14.3,-7.9,1129.0,136.0,23.6,13.0,17.0,43.0,0.058661719295262496,NIEDRIG
46.40023765639413,11.012812700668082,648.0,33.0,10.429166,25.7,-2.3,710.0,83.0,29.8,220.0,15.0,49.0,0.6783211485594587,HOCH
46.30461745017252,10.534591431063555,2470.0,28.0,1.35,14.2,-9.6,409.0,47.0,23.2,145.0,21.0,39.0,0.0016808906720011904,NIEDRIG
46.75132068815841,11.129859027179585,1880.0,26.0,2.8083332,15.8,-7.8,682.0,90.0,32.5,120.0,15.0,39.0,0.15477410481768525,NIEDRIG
46.247974872925255,12.080397166399823,637.0,38.0,9.625,24.6,-3.3,912.0,98.0,25.8,199.0,19.0,39.0,0.7775938099510896,HOCH
46.62423273063036,10.98800474265594,1119.0,29.0,8.4,23.1,-3.5,602.0,82.0,38.3,278.0,19.0,41.0,0.4193904796191629,MITTEL
46.730007573108274,11.803385335970422,1748.0,17.0,5.3375,18.7,-5.4,943.0,129.0,38.0,238.0,9.0,51.0,0.2684900424854713,NIEDRIG
46.56208244637544,10.57379412783686,2146.0,24.0,3.0625,16.4,-8.3,464.0,59.0,30.6,244.0,12.0,50.0,0.08357637844020308,NIEDRIG
47.0177626002553,12.009262966935216,1605.0,25.0,4.7625003,18.5,-6.5,1129.0,153.0,33.9,156.0,11.0,50.0,0.4192889043498313,MITTEL
46.42843305259279,10.739291606517655,2777.0,30.0,-1.6875,10.1,-11.5,667.0,72.0,14.1,12.0,16.0,47.0,0.026127067132051977,NIEDRIG
46.41934459312493,11.551183470576484,1404.0,44.0,7.629166,21.8,-3.8,703.0,93.0,39.8,46.0,18.0,40.0,0.5778365778923494,MITTEL
46.829968326053184,11.904613357547255,1696.0,20.0,6.1791673,20.1,-5.0,978.0,135.0,37.4,129.0,11.0,49.0,0.3055550812534149,MITTEL
46.631566567866,12.188251738881071,2159.0,47.0,3.8583333,16.9,-7.1,1180.0,152.0,32.3,265.0,17.0,42.0,0.09514277011216386,NIEDRIG
46.94216975371065,11.098996123660132,2806.0,4.0,-1.475,10.4,-11.5,1148.0,121.0,14.9,20.0,18.0,47.0,0.022724912287201065,NIEDRIG
46.768071487550536,12.289693077607604,2265.0,29.0,1.7708336,13.8,-8.4,1393.0,160.0,21.6,231.0,16.0,42.0,0.007038248453708881,NIEDRIG
46.3024377224666,10.656255610402974,1987.0,31.0,2.4333334,15.5,-8.5,301.0,39.0,34.0,171.0,14.0,47.0,0.01219456596701272,NIEDRIG
46.82824261493504,11.758097412574005,1280.0,14.0,7.4458337,21.8,-4.2,873.0,123.0,40.6,157.0,15.0,54.0,0.5230425363730827,MITTEL
46.31975612190334,11.96150673979158,1823.0,23.0,5.233333,18.2,-5.4,1123.0,141.0,33.6,337.0,15.0,44.0,0.20598055835482987,NIEDRIG
46.27526258013955,11.425061686314953,870.0,24.0,9.541666,24.8,-3.0,711.0,83.0,31.1,180.0,18.0,47.0,0.6967009117971682,HOCH
46.81603485281855,10.604994023895138,2155.0,41.0,2.3,15.6,-9.1,722.0,89.0,23.2,270.0,12.0,48.0,0.01836033354776553,NIEDRIG
46.32262315994932,11.156713088507924,1443.0,8.0,7.5791664,21.5,-3.5,468.0,61.0,42.0,277.0,18.0,38.0,0.22217110481859265,NIEDRIG
46.89556437257109,11.787103337927896,2465.0,56.0,0.9375,12.9,-9.0,1267.0,150.0,20.9,307.0,16.0,45.0,0.05630446299255395,NIEDRIG
46.34613128584651,12.168325490499589,884.0,23.0,8.541666,23.5,-4.5,911.0,102.0,28.0,72.0,18.0,39.0,0.5705411929309878,MITTEL
47.01468613087661,10.659160218631955,1792.0,28.0,3.0083332,15.7,-7.8,913.0,113.0,24.1,50.0,14.0,45.0,0.12127161676868983,NIEDRIG
46.9833361844201,12.020416933477872,2130.0,28.0,3.625,16.6,-7.0,1213.0,157.0,29.6,81.0,14.0,47.0,0.1037514784999645,NIEDRIG
46.79307065660005,11.155410166946504,2230.0,46.0,2.9166663,15.9,-7.6,707.0,93.0,31.7,288.0,17.0,44.0,0.1489408728179963,NIEDRIG
46.79060599481781,11.207337620336055,1235.0,32.0,6.508333,20.4,-4.6,720.0,99.0,40.1,75.0,10.0,49.0,0.5505223666511377,MITTEL
46.575218856519065,11.11807515118732,1339.0,42.0,7.566666,21.5,-3.5,558.0,76.0,42.3,101.0,8.0,55.0,0.39204177758270553,MITTEL
46.60244446489992,10.521748234257904,2054.0,34.0,2.1041667,15.5,-9.2,574.0,71.0,25.1,146.0,16.0,44.0,0.013555272153196896,NIEDRIG
46.8400376021243,11.886106015073146,1921.0,31.0,4.5833335,17.6,-5.9,1096.0,144.0,32.1,270.0,11.0,50.0,0.23259276946305601,NIEDRIG
46.77146945417704,11.89216055154578,905.0,21.0,8.929166,24.2,-4.3,843.0,117.0,35.7,213.0,15.0,45.0,0.7736091521244569,HOCH
46.45684198557241,11.201508947323822,1492.0,16.0,6.5541663,20.0,-4.4,494.0,68.0,44.3,331.0,17.0,42.0,0.2187981548033775,NIEDRIG
46.99604931282438,10.918631821165029,2904.0,26.0,-3.0624998,8.3,-12.6,1430.0,141.0,14.6,177.0,17.0,45.0,0.005677843993349866,NIEDRIG
46.67195887378863,12.329148746912242,2515.0,54.0,0.69583327,12.1,-9.1,1431.0,158.0,19.4,136.0,17.0,43.0,0.052398021034682093,NIEDRIG
46.96534544369231,10.581674976746507,1943.0,22.0,4.4666667,17.4,-6.5,822.0,107.0,27.3,156.0,13.0,48.0,0.2860098698890134,NIEDRIG
46.67024716227097,10.638513753949054,2179.0,31.0,2.8708332,15.9,-8.3,572.0,69.0,23.1,267.0,12.0,47.0,0.07507732311122953,NIEDRIG
