Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Aspect,Soil_Clay,Soil_Sand,Landslide_Probability,Risk_Class
46.59887056218217,11.411622135332376,1546.0,21.0,10.029166,26.2,-0.5,611.0,79.0,35.6,194.0,11.0,53.0,0.5036951116681638,MITTEL
46.83778337652303,11.774752995740135,1351.0,24.0,10.299999,26.9,-0.8,811.0,102.0,31.1,105.0,13.0,55.0,0.7489789946920532,HOCH
46.72101069462556,11.328381045912938,1325.0,24.0,10.366667,26.9,-0.5,680.0,89.0,35.2,137.0,12.0,46.0,0.7917003311260785,HOCH
46.72111417785404,11.32990261030352,1280.0,20.0,10.366667,26.9,-0.5,680.0,89.0,35.2,129.0,12.0,46.0,0.774115159165107,HOCH
46.59728364257735,11.432862241925898,1683.0,19.0,8.937499,24.7,-1.4,619.0,79.0,34.9,224.0,9.0,51.0,0.41061668337175944,MITTEL
46.59965871775758,11.43278984344614,1749.0,25.0,8.937499,24.7,-1.4,619.0,79.0,34.9,139.0,10.0,51.0,0.44236267831431136,MITTEL
46.605993225706406,11.436878943488692,1908.0,12.0,7.625,22.8,-2.3,647.0,80.0,30.0,279.0,12.0,48.0,0.31495641275662495,MITTEL
46.60144960649895,11.45015609788701,1934.0,10.0,7.1083336,22.1,-2.6,672.0,81.0,27.5,196.0,15.0,46.0,0.3014407998973405,MITTEL
46.83717751481528,11.746833948494643,1217.0,17.0,11.0041685,27.7,-0.4,782.0,100.0,32.4,261.0,11.0,57.0,0.8305009031315562,HOCH
46.80178212056506,11.79549913232638,1106.0,23.0,12.104167,29.5,-0.5,760.0,92.0,27.8,50.0,15.0,45.0,0.7703952116946178,HOCH
46.651279591892994,11.056340299887038,669.0,26.0,14.399999,32.1,1.5,704.0,78.0,22.1,312.0,16.0,46.0,0.6490004921333148,HOCH
46.70221017921288,11.620871683956446,1073.0,19.0,11.900001,28.9,0.1,719.0,91.0,31.8,224.0,16.0,49.0,0.8264484399244502,HOCH
46.62652354124516,10.943841935189424,758.0,34.0,13.9875,31.7,1.2,654.0,74.0,22.9,335.0,17.0,45.0,0.6097779038593517,HOCH
46.52151048099524,11.264253569060376,347.0,33.0,15.808333,33.9,2.1,788.0,93.0,21.7,213.0,18.0,42.0,0.8093453759692574,HOCH
46.64861464532045,11.854056145315123,1708.0,16.0,8.804167,24.8,-1.9,897.0,108.0,28.7,146.0,16.0,43.0,0.4739809420145896,MITTEL
46.64787034984689,11.852191378140448,1728.0,9.0,8.804167,24.8,-1.9,897.0,108.0,28.7,96.0,17.0,43.0,0.42618962173138336,MITTEL
46.58106323102008,11.912079676236733,1457.0,22.0,9.333333,26.0,-2.1,806.0,102.0,33.2,35.0,15.0,41.0,0.7762719431280343,HOCH
46.672142602768986,11.169187763553072,349.0,13.0,15.549999,33.6,2.1,764.0,83.0,21.4,142.0,16.0,47.0,0.5702931772445695,MITTEL
46.65029430118548,11.135805778161394,495.0,29.0,14.9375,32.7,1.9,735.0,80.0,22.3,103.0,16.0,47.0,0.6610018620931052,HOCH
46.76298064219909,12.066583086650136,1122.0,27.0,11.079167,28.3,-1.2,706.0,88.0,30.0,146.0,12.0,47.0,0.7789216039852523,HOCH
46.56474211054189,11.336796933951172,808.0,8.0,13.429168,30.7,1.1,671.0,78.0,27.3,241.0,16.0,50.0,0.4029346359259651,MITTEL
46.721186155253,11.328648971632836,1318.0,22.0,10.366667,26.9,-0.5,680.0,89.0,35.2,132.0,12.0,46.0,0.7914848297541274,HOCH
46.60242389448595,11.915646191873424,1658.0,18.0,9.004167,25.5,-2.3,840.0,105.0,31.9,238.0,13.0,45.0,0.648991344816491,HOCH
46.63163640711229,10.715930680815411,1123.0,22.0,12.370833,29.5,0.3,539.0,63.0,27.2,173.0,16.0,48.0,0.5090725706839672,MITTEL
46.46832642739838,11.2306621940898,897.0,26.0,13.133334,30.3,0.8,610.0,73.0,29.9,107.0,23.0,40.0,0.5321382252995394,MITTEL
46.72296137453804,11.955631857260682,1686.0,26.0,8.6875,24.7,-1.9,893.0,107.0,27.9,191.0,12.0,48.0,0.4800850110245755,MITTEL
46.72296708943532,11.951003130370454,1639.0,28.0,8.6875,24.7,-1.9,893.0,107.0,27.9,188.0,11.0,49.0,0.5902704827899039,MITTEL
46.50540291235454,11.502401596184503,812.0,20.0,13.566667,31.2,0.9,685.0,79.0,26.4,41.0,18.0,44.0,0.600701787901164,HOCH
46.75554984880892,12.239903279222483,1448.0,26.0,9.541667,26.3,-2.0,846.0,100.0,27.7,102.0,13.0,46.0,0.7501739202208267,HOCH
46.758055890427954,12.24458847920171,1478.0,27.0,9.329166,26.0,-2.0,873.0,103.0,27.1,166.0,13.0,48.0,0.7139127762847248,HOCH
46.76013471607765,12.23768784317942,1545.0,21.0,9.025001,25.4,-2.0,915.0,107.0,25.5,39.0,12.0,47.0,0.676902172431606,HOCH
46.74363326221582,12.228961150062972,1370.0,20.0,10.033333,27.1,-1.9,775.0,94.0,28.5,153.0,17.0,43.0,0.7821711209467452,HOCH
46.63204000438768,10.714924020369716,1144.0,22.0,12.370833,29.5,0.3,539.0,63.0,27.2,187.0,16.0,48.0,0.49266809141012885,MITTEL
46.759081908167865,12.26130706815689,1539.0,26.0,8.658333,24.9,-2.3,955.0,111.0,24.7,209.0,9.0,51.0,0.5960689180036819,MITTEL
46.7613255142583,12.240269943451406,1477.0,10.0,9.025001,25.4,-2.0,915.0,107.0,25.5,147.0,13.0,44.0,0.5289747271203518,MITTEL
46.741654780876345,12.22789888865138,1314.0,18.0,10.366667,27.7,-1.9,729.0,89.0,29.6,159.0,16.0,41.0,0.7605452489427036,HOCH
46.743625325976645,12.220102462111294,1434.0,28.0,9.5,26.2,-2.0,845.0,100.0,26.7,170.0,17.0,45.0,0.7591445448844875,HOCH
46.76034609015564,11.783954816123524,1804.0,19.0,8.2625,23.7,-1.8,905.0,108.0,26.2,229.0,12.0,47.0,0.41075165107093825,MITTEL
46.686077656924304,11.892476423846905,1156.0,36.0,11.4416685,28.7,-0.8,728.0,91.0,31.6,57.0,17.0,38.0,0.7671243354866039,HOCH
46.68471838140809,11.89388406720843,1143.0,25.0,11.4416685,28.7,-0.8,728.0,91.0,31.6,70.0,18.0,39.0,0.788139331957664,HOCH
46.95368408625623,11.362479254241515,1362.0,21.0,9.654167,26.3,-1.1,833.0,107.0,31.8,35.0,10.0,52.0,0.7059567360373801,HOCH
46.788499996499816,11.950766690415678,877.0,9.0,12.295834,30.0,-0.7,764.0,91.0,27.0,71.0,13.0,48.0,0.6180760773061965,HOCH
46.9189940225061,11.798804122252683,1422.0,35.0,8.549999,25.3,-2.4,912.0,114.0,29.8,61.0,12.0,46.0,0.6196938274562426,HOCH
46.92023130520921,11.790426888456318,1583.0,21.0,7.7625003,24.1,-2.8,961.0,117.0,27.5,120.0,14.0,46.0,0.5463067990659713,MITTEL
46.92170271868026,11.790269396827457,1575.0,27.0,7.7625003,24.1,-2.8,961.0,117.0,27.5,62.0,14.0,44.0,0.5481066944743337,MITTEL
46.835484134011736,11.478829872683807,1336.0,28.0,9.833333,26.6,-0.9,764.0,100.0,34.1,159.0,11.0,49.0,0.8484473259704286,HOCH
47.02531923200996,12.041348479971282,1444.0,22.0,7.825001,24.1,-2.7,1047.0,122.0,23.4,197.0,12.0,49.0,0.5410677811843684,MITTEL
46.89561728436122,11.86658447423014,1467.0,30.0,9.525,26.2,-1.5,863.0,108.0,30.2,178.0,14.0,49.0,0.7081364324749112,HOCH
46.60366455436444,11.613648663238902,1194.0,25.0,11.587501,28.4,0.0,669.0,83.0,32.7,156.0,14.0,51.0,0.671336766154047,HOCH
46.58786135945356,11.208976376164053,444.0,32.0,14.6875,32.6,1.5,705.0,78.0,23.6,255.0,17.0,50.0,0.6428940859367676,HOCH
46.70418478455445,11.872162419463695,1367.0,38.0,10.383333,27.0,-1.0,767.0,98.0,33.1,155.0,13.0,47.0,0.7975757665151358,HOCH
46.72314481161225,11.954156204614048,1680.0,26.0,8.6875,24.7,-1.9,893.0,107.0,27.9,172.0,12.0,47.0,0.5448040185764311,MITTEL
46.54268073532477,11.326379904082538,1166.0,17.0,12.070834,28.8,0.7,587.0,73.0,33.8,112.0,16.0,44.0,0.4629600112806428,MITTEL
46.866192728605895,11.513296249032315,1200.0,35.0,11.783333,28.7,-0.0,782.0,96.0,29.6,228.0,18.0,41.0,0.7860870993856698,HOCH
46.61713294732987,11.866765119131644,1839.0,12.0,8.962501,25.1,-1.9,855.0,107.0,31.7,67.0,15.0,41.0,0.46782138175829785,MITTEL
46.60975414430544,10.781621323699676,981.0,18.0,13.224999,30.6,0.8,574.0,67.0,25.9,12.0,16.0,45.0,0.49909741835717525,MITTEL
46.72649965208715,11.21345889358257,874.0,32.0,13.216666,30.5,0.9,699.0,84.0,27.0,265.0,14.0,47.0,0.6563782746744233,HOCH
46.54774589060285,11.69544092799202,1523.0,30.0,9.470834,26.0,-1.5,735.0,93.0,33.9,101.0,13.0,46.0,0.8216705613894324,HOCH
46.74039941434829,11.43577304101998,1669.0,27.0,8.9125,25.2,-1.6,699.0,90.0,33.3,118.0,14.0,45.0,0.6911669383820532,HOCH
46.56569779003112,11.52480224307359,602.0,21.0,14.358334,32.2,1.2,735.0,83.0,23.8,7.0,16.0,47.0,0.6658653059534761,HOCH
46.25263267528175,11.253602783375406,667.0,36.0,14.291667,31.6,1.6,678.0,75.0,22.6,314.0,19.0,39.0,0.6045698109923369,HOCH
46.91499097215181,11.69023325235342,1541.0,35.0,9.004167,25.6,-1.7,884.0,111.0,30.4,229.0,13.0,47.0,0.679374901684749,HOCH
46.88300081672436,11.719059773228317,1209.0,31.0,11.137501,28.3,-0.8,826.0,102.0,30.4,205.0,12.0,49.0,0.7633050808703112,HOCH
46.8920815335991,11.407146326332382,1170.0,24.0,10.258333,26.8,-0.5,781.0,102.0,32.9,174.0,14.0,48.0,0.8446050358978519,HOCH
46.439694016427765,11.479957914985633,1203.0,21.0,12.3125,29.3,0.4,611.0,74.0,31.7,295.0,14.0,47.0,0.48638292918247533,MITTEL
46.87713260842906,11.492272443680095,1147.0,31.0,10.712501,27.3,-0.3,797.0,103.0,32.4,223.0,13.0,48.0,0.8126094495186004,HOCH
46.89012953717707,11.455083352876368,1070.0,29.0,11.770835,28.7,0.0,792.0,98.0,29.7,313.0,15.0,45.0,0.833783591631107,HOCH
46.48512789628533,11.438533921734685,737.0,21.0,14.570834,32.4,1.4,733.0,81.0,21.9,334.0,16.0,47.0,0.6493764535944826,HOCH
46.53931421594158,11.388833833101238,1017.0,27.0,13.033333,30.3,0.9,635.0,76.0,30.1,292.0,16.0,45.0,0.6292735985415223,HOCH
46.87557337934325,11.49720301415909,1218.0,32.0,10.712501,27.3,-0.3,797.0,103.0,32.4,176.0,12.0,51.0,0.7902362057338127,HOCH
46.48833504854909,11.24696177673015,464.0,22.0,15.1833315,33.1,1.7,734.0,82.0,22.6,40.0,15.0,48.0,0.6491466486203651,HOCH
46.48020445847947,11.26211888112004,318.0,15.0,15.945834,34.1,2.1,784.0,92.0,21.8,107.0,16.0,48.0,0.7509866059629179,HOCH
46.65019664168008,11.361238427619169,1011.0,32.0,11.941667,29.1,0.1,673.0,84.0,32.0,272.0,12.0,49.0,0.6742722670698139,HOCH
46.87631852966007,11.424746909111176,1331.0,29.0,11.049999,27.8,-0.3,781.0,99.0,31.0,0.0,13.0,43.0,0.755972290276115,HOCH
46.86259739826822,11.484053217456225,990.0,30.0,11.812501,28.9,-0.0,778.0,96.0,29.8,17.0,12.0,48.0,0.789029128634371,HOCH
46.74019373594007,11.437264466866798,1622.0,26.0,8.9125,25.2,-1.6,699.0,90.0,33.3,154.0,14.0,45.0,0.7302227188938585,HOCH
46.56460914288428,11.52396537711623,660.0,17.0,14.358334,32.2,1.2,735.0,83.0,23.8,356.0,16.0,47.0,0.6210071343951861,HOCH
46.26870126445248,11.241097905787203,226.0,28.0,16.125,33.9,2.6,814.0,92.0,17.7,292.0,13.0,51.0,0.8294385654437123,HOCH
46.92747877937543,11.98977417877497,1436.0,23.0,9.0,25.4,-2.0,902.0,110.0,27.8,193.0,13.0,56.0,0.6902510381885789,HOCH
46.9021462855348,11.878095559361151,1542.0,21.0,8.629167,24.7,-1.7,957.0,114.0,26.7,242.0,16.0,45.0,0.5992734744110919,MITTEL
46.89989438416883,11.852021483227515,1579.0,34.0,9.637499,26.4,-1.5,856.0,107.0,30.2,178.0,15.0,47.0,0.6833964725063408,HOCH
46.89643407515389,11.865901557067136,1500.0,33.0,9.525,26.2,-1.5,863.0,108.0,30.2,178.0,14.0,49.0,0.7001910795198624,HOCH
46.89646703882785,11.867395073291538,1495.0,21.0,9.783334,26.6,-1.4,855.0,107.0,30.2,173.0,14.0,49.0,0.7148981213588361,HOCH
46.89637252373677,11.844160396863264,1421.0,33.0,9.825,26.7,-1.5,849.0,106.0,30.4,195.0,14.0,48.0,0.7012665155791998,HOCH
46.67603277951456,11.895321555901058,1284.0,35.0,11.133332,28.2,-0.9,726.0,91.0,32.4,62.0,19.0,39.0,0.7549089950985883,HOCH
46.24790657535332,11.230960311297313,235.0,23.0,16.079168,33.8,2.5,807.0,91.0,17.0,299.0,20.0,48.0,0.8245806117923901,HOCH
46.560657823103696,11.339124968962542,840.0,11.0,13.429168,30.7,1.1,671.0,78.0,27.3,71.0,14.0,57.0,0.480143258613959,MITTEL
46.74787409260564,11.197447381450196,794.0,23.0,12.975001,30.3,0.6,711.0,85.0,27.1,117.0,14.0,51.0,0.690084667217448,HOCH
46.56973848954456,11.06542309194517,870.0,36.0,12.558334,29.5,0.8,596.0,71.0,30.1,207.0,14.0,47.0,0.4950354664629311,MITTEL
46.64849782638517,11.22636687849305,1265.0,19.0,11.254167,27.9,0.1,583.0,74.0,34.4,356.0,16.0,48.0,0.4722538621186185,MITTEL
46.66144823083201,11.550094220510193,812.0,24.0,12.912499,30.5,0.3,740.0,89.0,28.4,186.0,15.0,49.0,0.8054385672705406,HOCH
46.468636679615486,11.576134001648716,1341.0,24.0,10.404166,26.8,-0.6,652.0,83.0,35.2,183.0,10.0,51.0,0.6560651137676567,HOCH
46.44344118495835,11.54741290211031,1426.0,25.0,10.329165,26.5,-0.4,623.0,79.0,36.3,207.0,12.0,46.0,0.5530669648507929,MITTEL
46.63950116804336,11.82720584631784,2123.0,43.0,7.6666665,23.2,-2.7,955.0,113.0,26.6,104.0,17.0,43.0,0.3640180138633276,MITTEL
46.42571258112106,11.518282439974453,1066.0,49.0,11.929168,28.7,0.3,627.0,78.0,32.8,319.0,13.0,50.0,0.6361185659099261,HOCH
46.52595188593724,11.254519342555655,316.0,44.0,15.720833,33.8,2.0,786.0,93.0,22.5,297.0,17.0,48.0,0.8215613527705572,HOCH
46.53001328128115,11.260522868319416,577.0,30.0,14.724999,32.5,1.5,713.0,78.0,23.6,234.0,17.0,47.0,0.6417485835249793,HOCH
46.54784487281458,11.526224242529624,777.0,29.0,13.662499,31.4,0.8,696.0,80.0,26.4,234.0,15.0,49.0,0.621207461376061,HOCH
46.57324028392899,11.530836104275089,831.0,30.0,14.195834,32.0,1.1,734.0,82.0,23.9,245.0,15.0,49.0,0.6328661248245911,HOCH
46.58330328739591,11.167226915109625,405.0,40.0,15.258334,33.1,1.9,750.0,85.0,21.7,81.0,18.0,46.0,0.6710065761661962,HOCH
46.39199813061816,11.482740839096952,1193.0,22.0,11.7,28.4,0.1,600.0,75.0,33.9,234.0,11.0,49.0,0.5030669320783794,MITTEL
46.38303068367002,11.272011655078606,278.0,18.0,16.320833,34.4,2.4,804.0,95.0,19.9,267.0,16.0,46.0,0.8178088209684787,HOCH
46.413875918142,11.494176214619394,1023.0,24.0,12.229167,29.1,0.3,616.0,76.0,32.4,242.0,12.0,50.0,0.5256073561989216,MITTEL
46.66155396550288,11.187660233289549,435.0,35.0,15.329167,33.4,2.0,752.0,82.0,22.0,301.0,15.0,47.0,0.6508817439912692,HOCH
46.38311065436588,11.282819980970345,310.0,37.0,15.670834,33.6,2.0,757.0,88.0,21.1,163.0,18.0,42.0,0.7761450514648387,HOCH
46.72428011180981,11.880097661211282,1330.0,40.0,10.445833,27.1,-1.0,756.0,97.0,33.6,71.0,12.0,48.0,0.7833543314649677,HOCH
46.480319154985,11.262216920293232,311.0,22.0,15.945834,34.1,2.1,784.0,92.0,21.8,92.0,16.0,48.0,0.8047128928676803,HOCH
46.68658413249887,10.607653928695283,1544.0,39.0,9.2,25.4,-1.9,480.0,55.0,24.9,152.0,16.0,47.0,0.5074655154019423,MITTEL
46.57910727148798,11.611715682593298,1391.0,17.0,10.587501,27.2,-0.4,661.0,84.0,34.2,342.0,15.0,42.0,0.5937784941901282,MITTEL
46.53716167219623,11.777808740454702,1946.0,19.0,7.3416667,22.8,-3.2,908.0,111.0,28.8,251.0,16.0,41.0,0.404097009309642,MITTEL
46.350618864502486,11.33670232844682,832.0,24.0,13.1375,30.3,0.9,600.0,71.0,28.5,164.0,20.0,40.0,0.5369684682607576,MITTEL
46.57215506266891,10.553655035937254,1418.0,37.0,9.6875,26.4,-1.8,447.0,54.0,32.8,239.0,12.0,50.0,0.48868284650447724,MITTEL
46.60912322891836,11.379946604604308,927.0,33.0,12.416667,29.5,0.5,665.0,81.0,30.5,252.0,14.0,51.0,0.625356134169769,HOCH
46.806483191776536,11.98692750772681,1376.0,32.0,10.724999,27.7,-1.1,747.0,94.0,30.9,142.0,12.0,47.0,0.7610945224838632,HOCH
46.601681612032486,11.585994101332837,1009.0,20.0,12.166665,29.3,0.2,669.0,83.0,31.7,215.0,17.0,47.0,0.643620394378001,HOCH
46.56545600844298,11.552435850506996,974.0,12.0,12.6125,30.1,0.4,666.0,81.0,30.4,270.0,16.0,45.0,0.5083657639046656,MITTEL
46.42576986456934,11.349238433020709,531.0,36.0,15.8625,34.1,2.1,789.0,95.0,21.7,292.0,16.0,46.0,0.8401013690284842,HOCH
46.31443709945472,11.278788704654216,287.0,25.0,15.616666,33.4,2.2,799.0,91.0,18.7,301.0,22.0,44.0,0.8261294630472255,HOCH
46.22945353763133,11.212943563568222,546.0,15.0,15.066667,32.6,1.9,709.0,79.0,20.1,284.0,22.0,38.0,0.5566017900151364,MITTEL
46.69561174491313,10.50051741685961,1633.0,36.0,9.591666,26.1,-1.8,516.0,60.0,26.1,173.0,14.0,49.0,0.47281425084593137,MITTEL
46.80109409501621,11.662994011523448,1030.0,31.0,11.650001,28.5,-0.0,764.0,97.0,31.3,162.0,12.0,59.0,0.8117569296608814,HOCH
46.58257215415532,11.170930925684006,297.0,21.0,15.258334,33.1,1.9,750.0,85.0,21.7,78.0,17.0,47.0,0.676454416459341,HOCH
46.52411707917843,10.93426944572017,1551.0,27.0,10.504167,27.1,-0.6,464.0,59.0,35.6,146.0,14.0,45.0,0.5440217791443993,MITTEL
46.59762968705877,11.570508785365918,801.0,28.0,13.583333,31.4,0.7,713.0,83.0,26.0,207.0,15.0,50.0,0.6680506955778871,HOCH
46.59691874403544,11.094513914729603,788.0,37.0,13.604168,30.9,1.3,666.0,76.0,25.3,61.0,15.0,48.0,0.6133925034453557,HOCH
46.43282911967888,11.472422927143343,866.0,46.0,12.4375,29.5,0.4,610.0,74.0,31.7,19.0,16.0,45.0,0.5317581150676635,MITTEL
46.84324955842111,11.968106683310827,1173.0,29.0,10.620832,27.5,-1.2,782.0,97.0,30.3,262.0,12.0,50.0,0.8403744605999529,HOCH
46.68640672813834,10.607550741604877,1532.0,38.0,9.2,25.4,-1.9,480.0,55.0,24.9,141.0,16.0,47.0,0.5064441699956028,MITTEL
46.754869616944674,11.874286525138874,1014.0,22.0,11.895833,29.2,-0.7,740.0,91.0,29.8,268.0,11.0,45.0,0.845631844119832,HOCH
46.439498128533565,11.47761402508884,1151.0,26.0,12.3125,29.3,0.4,611.0,74.0,31.7,287.0,14.0,47.0,0.4994041349382318,MITTEL
46.52901221123396,11.27997003803938,872.0,13.0,13.462499,30.8,1.0,630.0,75.0,29.0,174.0,18.0,47.0,0.5119503094436496,MITTEL
46.455476878802,11.25440447063902,468.0,18.0,15.441667,33.5,1.6,750.0,84.0,22.2,63.0,18.0,43.0,0.6669310666648115,HOCH
46.23927659586938,11.225513058209712,376.0,21.0,15.3083315,32.9,2.1,749.0,84.0,18.8,330.0,22.0,38.0,0.6905948715231833,HOCH
46.3156339924021,11.299530249305365,525.0,22.0,14.699998,32.2,1.8,729.0,81.0,20.6,230.0,23.0,37.0,0.6485880870681736,HOCH
46.322935119263136,11.303619659671783,678.0,28.0,14.1125,31.4,1.4,672.0,74.0,23.3,284.0,23.0,34.0,0.622122208277586,HOCH
46.33341453789939,11.307651372181276,574.0,21.0,15.1125,32.8,1.9,750.0,85.0,20.6,285.0,23.0,35.0,0.7026137978914363,HOCH
46.57356282312112,11.355977499842693,1151.0,34.0,12.262498,29.1,0.7,618.0,76.0,32.5,184.0,15.0,49.0,0.5633604482114543,MITTEL
46.542999464422834,11.328247680633824,1163.0,22.0,12.070834,28.8,0.7,587.0,73.0,33.8,194.0,15.0,47.0,0.5156622209610799,MITTEL
46.94452006902365,11.378661593727273,1560.0,19.0,9.170834,25.6,-1.2,829.0,109.0,32.1,340.0,17.0,41.0,0.7406249758040166,HOCH
46.623146051905536,11.51199615031822,1010.0,37.0,12.258332,29.4,0.2,689.0,85.0,31.1,150.0,14.0,51.0,0.6615546849499689,HOCH
